"SampleID","EndpointCategory","EndpointName","EndpointValue","EndpointValue Unit Ontology","EndpointValue Unit Ontology Entry","WellQ"
"waid373139acid1276","NF-kB","NF-kB nuclear content",46.4196060940484,"","",1
"waid373140acid1276","NF-kB","NF-kB nuclear content",47.1900758535108,"","",1
"waid373141acid1276","NF-kB","NF-kB nuclear content",42.8443061371156,"","",1
"waid373142acid1276","NF-kB","NF-kB nuclear content",51.8869246314926,"","",1
"waid373230acid1276","NF-kB","NF-kB nuclear content",52.3826713293657,"","",1
"waid373239acid1276","NF-kB","NF-kB nuclear content",45.3556956731327,"","",1
"waid373240acid1276","NF-kB","NF-kB nuclear content",44.1848650171053,"","",1
"waid373241acid1276","NF-kB","NF-kB nuclear content",35.4083732678456,"","",1
"waid373231acid1276","NF-kB","NF-kB nuclear content",53.1589185912624,"","",1
"waid373232acid1276","NF-kB","NF-kB nuclear content",48.426456050667,"","",1
"waid373233acid1276","NF-kB","NF-kB nuclear content",44.6501314443159,"","",1
"waid373234acid1276","NF-kB","NF-kB nuclear content",46.2431077470488,"","",1
"waid373235acid1276","NF-kB","NF-kB nuclear content",47.4099489984862,"","",1
"waid373236acid1276","NF-kB","NF-kB nuclear content",46.4413575016305,"","",1
"waid373237acid1276","NF-kB","NF-kB nuclear content",48.4599754924314,"","",1
"waid373238acid1276","NF-kB","NF-kB nuclear content",48.4287102839698,"","",1
"waid374502acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.57148322706084,"","",1
"waid374503acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.63344458912678,"","",1
"waid374504acid1283","ROS-GSH (DHE-mBcl)","GSH content",24.9813129788929,"","",1
"waid374505acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.6820082265458,"","",1
"waid374506acid1283","ROS-GSH (DHE-mBcl)","GSH content",31.9236378877721,"","",1
"waid374507acid1283","ROS-GSH (DHE-mBcl)","GSH content",33.0779572786718,"","",1
"waid374509acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.44238120003458,"","",1
"waid374510acid1283","ROS-GSH (DHE-mBcl)","GSH content",33.1773779160789,"","",1
"waid374511acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.124314210844,"","",1
"waid374512acid1283","ROS-GSH (DHE-mBcl)","GSH content",21.6271444364714,"","",1
"waid374513acid1283","ROS-GSH (DHE-mBcl)","GSH content",29.5944612187177,"","",1
"waid374514acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.06256259978557,"","",1
"waid374515acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.01134730442802,"","",1
"waid374517acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.3760907744247,"","",1
"waid374518acid1283","ROS-GSH (DHE-mBcl)","GSH content",28.6322167772174,"","",1
"waid374519acid1283","ROS-GSH (DHE-mBcl)","GSH content",29.6134648117598,"","",1
"waid374982acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.09011847596945,"","",1
"waid374983acid1283","ROS-GSH (DHE-mBcl)","GSH content",16.8281397537295,"","",1
"waid374984acid1283","ROS-GSH (DHE-mBcl)","GSH content",23.8521734938622,"","",1
"waid374985acid1283","ROS-GSH (DHE-mBcl)","GSH content",22.2031759195342,"","",1
"waid374986acid1283","ROS-GSH (DHE-mBcl)","GSH content",64.457332759685,"","",1
"waid374987acid1283","ROS-GSH (DHE-mBcl)","GSH content",49.7269409841388,"","",1
"waid374989acid1283","ROS-GSH (DHE-mBcl)","GSH content",28.0200892574133,"","",1
"waid374990acid1283","ROS-GSH (DHE-mBcl)","GSH content",42.3123568034009,"","",1
"waid374991acid1283","ROS-GSH (DHE-mBcl)","GSH content",35.4136755905183,"","",1
"waid374992acid1283","ROS-GSH (DHE-mBcl)","GSH content",94.3487699852396,"","",1
"waid374993acid1283","ROS-GSH (DHE-mBcl)","GSH content",53.0244529135565,"","",1
"waid374994acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.83436703824929,"","",1
"waid374995acid1283","ROS-GSH (DHE-mBcl)","GSH content",45.4487497623326,"","",1
"waid374996acid1283","ROS-GSH (DHE-mBcl)","GSH content",47.1212400211039,"","",1
"waid374997acid1283","ROS-GSH (DHE-mBcl)","GSH content",54.0779067297934,"","",1
"waid374998acid1283","ROS-GSH (DHE-mBcl)","GSH content",58.0051820949642,"","",1
"waid374999acid1283","ROS-GSH (DHE-mBcl)","GSH content",53.0429968341343,"","",1
"waid374694acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.53822588279828,"","",1
"waid374695acid1283","ROS-GSH (DHE-mBcl)","GSH content",8.00990263968709,"","",1
"waid374696acid1283","ROS-GSH (DHE-mBcl)","GSH content",16.3814348637438,"","",1
"waid374697acid1283","ROS-GSH (DHE-mBcl)","GSH content",17.2688394190863,"","",1
"waid374698acid1283","ROS-GSH (DHE-mBcl)","GSH content",22.3464531983663,"","",1
"waid374699acid1283","ROS-GSH (DHE-mBcl)","GSH content",21.538980601109,"","",1
"waid374701acid1283","ROS-GSH (DHE-mBcl)","GSH content",8.54257018243065,"","",1
"waid374702acid1283","ROS-GSH (DHE-mBcl)","GSH content",18.0786070812543,"","",1
"waid374703acid1283","ROS-GSH (DHE-mBcl)","GSH content",24.1836375914509,"","",1
"waid374704acid1283","ROS-GSH (DHE-mBcl)","GSH content",13.6395689693872,"","",1
"waid374705acid1283","ROS-GSH (DHE-mBcl)","GSH content",25.05551358118,"","",1
"waid374706acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.65551836137007,"","",1
"waid374707acid1283","ROS-GSH (DHE-mBcl)","GSH content",18.2272411822154,"","",1
"waid374708acid1283","ROS-GSH (DHE-mBcl)","GSH content",23.930339102653,"","",1
"waid374709acid1283","ROS-GSH (DHE-mBcl)","GSH content",32.0148070831278,"","",1
"waid374710acid1283","ROS-GSH (DHE-mBcl)","GSH content",18.0118825461821,"","",1
"waid374711acid1283","ROS-GSH (DHE-mBcl)","GSH content",28.651604413524,"","",1
"waid375174acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.30875348773113,"","",1
"waid375175acid1283","ROS-GSH (DHE-mBcl)","GSH content",47.3259817366022,"","",1
"waid375176acid1283","ROS-GSH (DHE-mBcl)","GSH content",43.0739178084216,"","",1
"waid375177acid1283","ROS-GSH (DHE-mBcl)","GSH content",35.4728308641911,"","",1
"waid375178acid1283","ROS-GSH (DHE-mBcl)","GSH content",35.7012449299383,"","",1
"waid375179acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.5119431381759,"","",1
"waid375181acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.2684552726066,"","",1
"waid375182acid1283","ROS-GSH (DHE-mBcl)","GSH content",59.6109040635694,"","",1
"waid375183acid1283","ROS-GSH (DHE-mBcl)","GSH content",28.983851382302,"","",1
"waid375184acid1283","ROS-GSH (DHE-mBcl)","GSH content",35.3245483912392,"","",1
"waid375185acid1283","ROS-GSH (DHE-mBcl)","GSH content",40.1287392963236,"","",1
"waid375186acid1283","ROS-GSH (DHE-mBcl)","GSH content",11.7714389331452,"","",1
"waid375187acid1283","ROS-GSH (DHE-mBcl)","GSH content",40.035684041953,"","",1
"waid375188acid1283","ROS-GSH (DHE-mBcl)","GSH content",46.0909331613122,"","",1
"waid375189acid1283","ROS-GSH (DHE-mBcl)","GSH content",40.8967775751305,"","",1
"waid375190acid1283","ROS-GSH (DHE-mBcl)","GSH content",37.7477804438622,"","",1
"waid375191acid1283","ROS-GSH (DHE-mBcl)","GSH content",44.8664997036981,"","",1
"waid374538acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.23083260206179,"","",1
"waid374539acid1283","ROS-GSH (DHE-mBcl)","GSH content",4.75249156961305,"","",1
"waid374540acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.7774360625808,"","",1
"waid374541acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.4954031613012,"","",1
"waid374542acid1283","ROS-GSH (DHE-mBcl)","GSH content",29.202537450915,"","",1
"waid374543acid1283","ROS-GSH (DHE-mBcl)","GSH content",66.4220587020332,"","",1
"waid374544acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.36619772690369,"","",1
"waid374545acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.28165275217379,"","",1
"waid374546acid1283","ROS-GSH (DHE-mBcl)","GSH content",32.4517840277889,"","",1
"waid374547acid1283","ROS-GSH (DHE-mBcl)","GSH content",24.7634353847618,"","",1
"waid374548acid1283","ROS-GSH (DHE-mBcl)","GSH content",26.7255304552294,"","",1
"waid374549acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.3217737679526,"","",1
"waid374550acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.41687630757875,"","",1
"waid374551acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.36584131848563,"","",1
"waid374552acid1283","ROS-GSH (DHE-mBcl)","GSH content",27.6482133806758,"","",1
"waid374553acid1283","ROS-GSH (DHE-mBcl)","GSH content",31.5916683262463,"","",1
"waid374554acid1283","ROS-GSH (DHE-mBcl)","GSH content",47.6653638315159,"","",1
"waid374555acid1283","ROS-GSH (DHE-mBcl)","GSH content",32.1110017533122,"","",1
"waid375018acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.02029586636019,"","",1
"waid375019acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.74029687342543,"","",1
"waid375020acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.1284258310075,"","",1
"waid375021acid1283","ROS-GSH (DHE-mBcl)","GSH content",57.9648667963769,"","",1
"waid375022acid1283","ROS-GSH (DHE-mBcl)","GSH content",52.3419410877657,"","",1
"waid375023acid1283","ROS-GSH (DHE-mBcl)","GSH content",42.9773764230443,"","",1
"waid375024acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.84598448116751,"","",1
"waid375025acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.82903480242713,"","",1
"waid375026acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.7600241306281,"","",1
"waid375027acid1283","ROS-GSH (DHE-mBcl)","GSH content",46.6342279249847,"","",1
"waid375028acid1283","ROS-GSH (DHE-mBcl)","GSH content",37.0760941863616,"","",1
"waid375029acid1283","ROS-GSH (DHE-mBcl)","GSH content",34.8696913722054,"","",1
"waid375030acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.91752747472555,"","",1
"waid375032acid1283","ROS-GSH (DHE-mBcl)","GSH content",13.4910545474473,"","",1
"waid375033acid1283","ROS-GSH (DHE-mBcl)","GSH content",52.3965927551207,"","",1
"waid375034acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.1170926888978,"","",1
"waid375035acid1283","ROS-GSH (DHE-mBcl)","GSH content",40.4101831064391,"","",1
"waid374730acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.63985535508229,"","",1
"waid374731acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.446913064203,"","",1
"waid374732acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.38667692443406,"","",1
"waid374733acid1283","ROS-GSH (DHE-mBcl)","GSH content",19.1429124628951,"","",1
"waid374734acid1283","ROS-GSH (DHE-mBcl)","GSH content",27.3416886520314,"","",1
"waid374735acid1283","ROS-GSH (DHE-mBcl)","GSH content",23.8043259582545,"","",1
"waid374736acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.54391001967188,"","",1
"waid374737acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.39172600164529,"","",1
"waid374738acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.77565650022463,"","",1
"waid374739acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.53612993440992,"","",1
"waid374740acid1283","ROS-GSH (DHE-mBcl)","GSH content",21.7048385356233,"","",1
"waid374741acid1283","ROS-GSH (DHE-mBcl)","GSH content",25.1297608109077,"","",1
"waid374742acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.90364596415708,"","",1
"waid374743acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.20477899683757,"","",1
"waid374744acid1283","ROS-GSH (DHE-mBcl)","GSH content",16.6324880246561,"","",1
"waid374745acid1283","ROS-GSH (DHE-mBcl)","GSH content",18.9190874024089,"","",1
"waid374746acid1283","ROS-GSH (DHE-mBcl)","GSH content",20.2068806213255,"","",1
"waid374747acid1283","ROS-GSH (DHE-mBcl)","GSH content",19.1408622650478,"","",1
"waid375210acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.77132069672027,"","",1
"waid375211acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.57775992173392,"","",1
"waid375212acid1283","ROS-GSH (DHE-mBcl)","GSH content",33.3763741444398,"","",1
"waid375213acid1283","ROS-GSH (DHE-mBcl)","GSH content",48.2285951005193,"","",1
"waid375214acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.3407716430851,"","",1
"waid375215acid1283","ROS-GSH (DHE-mBcl)","GSH content",35.0928115172906,"","",1
"waid375216acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.48530566670261,"","",1
"waid375217acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.42131711402775,"","",1
"waid375218acid1283","ROS-GSH (DHE-mBcl)","GSH content",26.9534066067637,"","",1
"waid375219acid1283","ROS-GSH (DHE-mBcl)","GSH content",44.8212957124736,"","",1
"waid375220acid1283","ROS-GSH (DHE-mBcl)","GSH content",26.3738643616195,"","",1
"waid375221acid1283","ROS-GSH (DHE-mBcl)","GSH content",27.4987093846107,"","",1
"waid375222acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.96246032006213,"","",1
"waid375223acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.18692110394915,"","",1
"waid375224acid1283","ROS-GSH (DHE-mBcl)","GSH content",26.3961847336393,"","",1
"waid375225acid1283","ROS-GSH (DHE-mBcl)","GSH content",46.5411134522807,"","",1
"waid375226acid1283","ROS-GSH (DHE-mBcl)","GSH content",25.0961862101143,"","",1
"waid375227acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.984908969392,"","",1
"waid374874acid1283","ROS-GSH (DHE-mBcl)","GSH content",37.7262788853191,"","",1
"waid374875acid1283","ROS-GSH (DHE-mBcl)","GSH content",37.9703564567025,"","",1
"waid374876acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.4769888970642,"","",1
"waid375066acid1283","ROS-GSH (DHE-mBcl)","GSH content",33.9979516491063,"","",1
"waid375067acid1283","ROS-GSH (DHE-mBcl)","GSH content",37.7559559209576,"","",1
"waid375068acid1283","ROS-GSH (DHE-mBcl)","GSH content",36.7395310147322,"","",1
"waid374490acid1283","ROS-GSH (DHE-mBcl)","GSH content",22.6525983221929,"","",1
"waid374491acid1283","ROS-GSH (DHE-mBcl)","GSH content",25.7915640505769,"","",1
"waid374492acid1283","ROS-GSH (DHE-mBcl)","GSH content",22.9956776099109,"","",1
"waid374970acid1283","ROS-GSH (DHE-mBcl)","GSH content",43.6816212432004,"","",1
"waid374971acid1283","ROS-GSH (DHE-mBcl)","GSH content",44.1653778644965,"","",1
"waid374972acid1283","ROS-GSH (DHE-mBcl)","GSH content",41.9584679672763,"","",1
"waid374778acid1283","ROS-GSH (DHE-mBcl)","GSH content",29.8384595066642,"","",1
"waid374779acid1283","ROS-GSH (DHE-mBcl)","GSH content",28.3852414709355,"","",1
"waid374780acid1283","ROS-GSH (DHE-mBcl)","GSH content",29.9848588077728,"","",1
"waid374682acid1283","ROS-GSH (DHE-mBcl)","GSH content",27.6983841390569,"","",1
"waid374683acid1283","ROS-GSH (DHE-mBcl)","GSH content",26.98660965315,"","",1
"waid374684acid1283","ROS-GSH (DHE-mBcl)","GSH content",30.4384453669421,"","",1
"waid375162acid1283","ROS-GSH (DHE-mBcl)","GSH content",34.4331149882752,"","",1
"waid375163acid1283","ROS-GSH (DHE-mBcl)","GSH content",38.3065368606164,"","",1
"waid375164acid1283","ROS-GSH (DHE-mBcl)","GSH content",42.500076506857,"","",1
"waid374586acid1283","ROS-GSH (DHE-mBcl)","GSH content",19.9934187911148,"","",1
"waid374587acid1283","ROS-GSH (DHE-mBcl)","GSH content",20.6848093417294,"","",1
"waid374588acid1283","ROS-GSH (DHE-mBcl)","GSH content",19.6839707988163,"","",1
"waid374877acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.92381809381751,"","",1
"waid374880acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.42266356737157,"","",1
"waid374883acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.439388727581,"","",1
"waid374878acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.34783767130332,"","",1
"waid374881acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.3470561677245,"","",1
"waid374884acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.09236838398069,"","",1
"waid374879acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.07401217930127,"","",1
"waid374882acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.35304833455983,"","",1
"waid374885acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.21629960141628,"","",1
"waid375069acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.52220979596369,"","",1
"waid375072acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.74714469185711,"","",1
"waid375075acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.3135859834315,"","",1
"waid375070acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.6933007290491,"","",1
"waid375073acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.8865542989305,"","",1
"waid375076acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.98930886296184,"","",1
"waid375071acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.69991307466259,"","",1
"waid375074acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.89125240833963,"","",1
"waid375077acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.74991055118998,"","",1
"waid374493acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.32575968314065,"","",1
"waid374496acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.64258656992741,"","",1
"waid374499acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.46901232475648,"","",1
"waid374494acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.44705133263749,"","",1
"waid374497acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.33086652768969,"","",1
"waid374500acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.53533183195775,"","",1
"waid374495acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.36712189199653,"","",1
"waid374498acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.95274180009395,"","",1
"waid374501acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.64213658949796,"","",1
"waid374973acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.84493091339835,"","",1
"waid374976acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.82879888590896,"","",1
"waid374979acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.80102817412812,"","",1
"waid374974acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.82082258082471,"","",1
"waid374977acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.85247850835409,"","",1
"waid374980acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.30279765339443,"","",1
"waid374975acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.86442903132078,"","",1
"waid374978acid1283","ROS-GSH (DHE-mBcl)","GSH content",5.94671154564722,"","",1
"waid374981acid1283","ROS-GSH (DHE-mBcl)","GSH content",6.61437141571061,"","",1
"waid374781acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.69053366212819,"","",1
"waid374784acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.41686560654467,"","",1
"waid374787acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.46538405594273,"","",1
"waid374782acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.68884930584823,"","",1
"waid374785acid1283","ROS-GSH (DHE-mBcl)","GSH content",7.53778287587957,"","",1
